Date,FY,Year,Month,Week,type,Ndate,Bank,DLCY,DFCY,DTOTAL,LLCY,LFCY,LTOTAL,CD
7/12/2024,2080/81,2081,Ashar,4th Week,Week,3/28/2081,Nepal SBI Bank Ltd,169.6,7.29,176.89,129.55,2.94,132.49,0.7348
7/12/2024,2080/81,2081,Ashar,4th Week,Week,3/28/2081,NIC Asia Bank Ltd,356.71,0.2,356.91,282.42,0,282.42,0.7795
7/12/2024,2080/81,2081,Ashar,4th Week,Week,3/28/2081,NMB Bank Ltd,221.97,3.36,225.33,200.36,3.51,203.87,0.8281
7/12/2024,2080/81,2081,Ashar,4th Week,Week,3/28/2081,Prabhu Bank Ltd,304.73,2.92,307.65,234.48,0.52,235,0.7582
7/12/2024,2080/81,2081,Ashar,4th Week,Week,3/28/2081,Prime Commercial Bank Ltd,210.71,2.88,213.59,193.13,0.11,193.24,0.8627
7/12/2024,2080/81,2081,Ashar,4th Week,Week,3/28/2081,Rastriya Banijya Bank Ltd,431.1,1.59,432.69,256.38,0,256.38,0.6077
7/12/2024,2080/81,2081,Ashar,4th Week,Week,3/28/2081,Sanima Bank Ltd,194.55,3.78,198.33,163.75,1.97,165.72,0.8001
7/12/2024,2080/81,2081,Ashar,4th Week,Week,3/28/2081,Siddhartha Bank Ltd,244.09,3.06,247.15,201.68,1.51,203.19,0.7791
7/12/2024,2080/81,2081,Ashar,4th Week,Week,3/28/2081,Standard Chartered Bank Nepal Ltd,95.17,18.87,114.04,88.28,1.74,90.02,0.7894
7/15/2024,2080/81,2081,Ashar,End Date,End,3/32/2081,Agricultural Development Bank Ltd,242.27,0,242.27,203.11,0,203.11,0.7769
7/15/2024,2080/81,2081,Ashar,End Date,End,3/32/2081,Citizens Bank International Ltd,185.71,4.54,190.25,156.96,0,156.96,0.8212
7/15/2024,2080/81,2081,Ashar,End Date,End,3/32/2081,Everest Bank Ltd,234.29,2.54,236.83,184.51,2.86,187.37,0.8041
7/15/2024,2080/81,2081,Ashar,End Date,End,3/32/2081,Global IME Bank Ltd,499.06,5.18,504.24,386.67,4.56,391.23,0.7483
7/15/2024,2080/81,2081,Ashar,End Date,End,3/32/2081,Himalayan Bank Ltd,277.86,18.88,296.74,240.37,5.99,246.36,0.819
7/15/2024,2080/81,2081,Ashar,End Date,End,3/32/2081,Kumari Bank Ltd,341.6,6.96,348.56,291.75,1.99,293.74,0.8177
7/15/2024,2080/81,2081,Ashar,End Date,End,3/32/2081,Laxmi Sunrise Bank Ltd,321.9,7.11,329.01,256.2,1.9,258.1,0.7659
7/15/2024,2080/81,2081,Ashar,End Date,End,3/32/2081,Machhapuchchhre Bank Ltd,158.56,1.94,160.5,128.81,2.21,131.02,0.8015
7/15/2024,2080/81,2081,Ashar,End Date,End,3/32/2081,Nabil Bank Ltd,454.31,14.67,468.98,381.51,6.76,388.27,0.8225
7/15/2024,2080/81,2081,Ashar,End Date,End,3/32/2081,Nepal Bank Ltd,284.41,1.28,285.69,206.38,0.05,206.43,0.7182
7/15/2024,2080/81,2081,Ashar,End Date,End,3/32/2081,Nepal Investment Mega Bank Ltd,395.33,12.46,407.79,321.11,8.81,329.92,0.7928
7/15/2024,2080/81,2081,Ashar,End Date,End,3/32/2081,Nepal SBI Bank Ltd,169.6,7.29,176.89,129.55,2.94,132.49,0.7348
7/15/2024,2080/81,2081,Ashar,End Date,End,3/32/2081,NIC Asia Bank Ltd,356.71,0.2,356.91,282.42,0,282.42,0.7795
7/15/2024,2080/81,2081,Ashar,End Date,End,3/32/2081,NMB Bank Ltd,221.97,3.36,225.33,200.36,3.51,203.87,0.8281
7/15/2024,2080/81,2081,Ashar,End Date,End,3/32/2081,Prabhu Bank Ltd,304.73,2.92,307.65,234.48,0.52,235,0.7582
7/15/2024,2080/81,2081,Ashar,End Date,End,3/32/2081,Prime Commercial Bank Ltd,210.71,2.88,213.59,193.13,0.11,193.24,0.8627
7/15/2024,2080/81,2081,Ashar,End Date,End,3/32/2081,Rastriya Banijya Bank Ltd,427.55,1.59,429.14,261.78,0,261.78,0.6069
7/15/2024,2080/81,2081,Ashar,End Date,End,3/32/2081,Sanima Bank Ltd,194.55,3.78,198.33,163.75,1.97,165.72,0.8001
7/15/2024,2080/81,2081,Ashar,End Date,End,3/32/2081,Siddhartha Bank Ltd,244.09,3.06,247.15,201.68,1.51,203.19,0.7791
7/15/2024,2080/81,2081,Ashar,End Date,End,3/32/2081,Standard Chartered Bank Nepal Ltd,95.17,18.87,114.04,88.28,1.74,90.02,0.7894
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
